X19,X20,X21,X27,X29,X37,X41,X42,X43,X47,X49,X50,X51,X56,X67,X68,X69,X70,X72,X76,classe
0.4595,0.5267,0.55,0.5774,0.5061,0.494,0.5129,0.5341,0.5123,0.57,0.5215,0.4977,0.4055,0.6471,0.4917,0.4907,0.5131,0.6545,0.4209,0.2698,GO0005386@GO0005381@GO0005739@GO0008380@GO0048250
0.598,0.5878,0.6062,0.6397,0.6842,0.4779,0.4329,0.4471,0.6182,0.3977,0.4982,0.595,0.5584,0.6571,0.4917,0.5401,0.5915,0.7061,0.7482,0.2053,GO0003774@GO0005868@GO0005881@GO0000132@GO0030473@GO0000022@GO0000070
0.4324,0.5458,0.375,0.545,0.4615,0.5341,0.5035,0.5459,0.5837,0.504,0.7079,0.5995,0.5265,0.5294,0.4613,0.3704,0.3856,0.5515,0.4496,0.5073,GO0008466@GO0005575@GO0005978
0.3716,0.5038,0.5781,0.4734,0.7126,0.5221,0.4353,0.2635,0.3867,0.6473,0.638,0.5656,0.4119,0.5227,0.5829,0.6019,0.6569,0.597,0.5971,0.4164,GO0000030@GO0005794@GO0000032@GO0006487
0.5203,0.458,0.575,0.5404,0.4939,0.3715,0.4212,0.5012,0.4286,0.5314,0.6022,0.4864,0.4883,0.6891,0.442,0.5309,0.5425,0.5758,0.6295,0.4751,GO0016251@GO0005673@GO0006367
0.4696,0.3702,0.5594,0.6536,0.5283,0.4157,0.4965,0.4,0.4803,0.5024,0.6237,0.595,0.4395,0.7899,0.4006,0.5154,0.3235,0.5273,0.6295,0.6891,GO0004130@GO0005758@GO0005739@GO0006979
0.5338,0.4885,0.625,0.5843,0.4899,0.4076,0.4024,0.4047,0.4236,0.4541,0.6219,0.5566,0.5308,0.7412,0.3674,0.5062,0.4444,0.5576,0.6403,0.522,GO0017112@GO0030008@GO0005794@GO0006888
0.5236,0.6336,0.5594,0.455,0.4737,0.3976,0.5035,0.5247,0.4778,0.5137,0.6882,0.6493,0.5032,0.6975,0.5331,0.5247,0.549,0.5182,0.4964,0.4809,GO0004487@GO0005829@GO0009113@GO0006730
0.6284,0.7176,0.4531,0.6212,0.4352,0.4819,0.5859,0.5082,0.4187,0.4412,0.5341,0.5023,0.5541,0.6992,0.5193,0.6358,0.6046,0.6697,0.5683,0.393,GO0005198@GO0005643@GO0006259@GO0006999@GO0050000@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.4257,0.5115,0.4969,0.5958,0.5688,0.5321,0.6259,0.5976,0.6798,0.5297,0.6183,0.5494,0.4853,0.6512,0.5083,0.4815,0.4052,0.4788,0.5647,0.4663,GO0004843@GO0005575@GO0008150
0.2669,0.5916,0.4781,0.5266,0.5526,0.5663,0.4941,0.5318,0.6749,0.496,0.6398,0.5633,0.5499,0.6807,0.6768,0.6698,0.5882,0.5697,0.4964,0.3284,GO0043565@GO0003704@GO0005634@GO0000105@GO0009113@GO0007131@GO0006366
0.5777,0.6069,0.4094,0.6282,0.6194,0.5161,0.4776,0.5318,0.5419,0.4283,0.6111,0.595,0.5032,0.7345,0.547,0.6265,0.6144,0.7061,0.3849,0.3196,GO0042626@GO0016020@GO0006810
0.3818,0.687,0.5281,0.5935,0.6255,0.4618,0.4871,0.2329,0.4581,0.4976,0.5466,0.4932,0.5096,0.7311,0.453,0.5864,0.6569,0.6364,0.7302,0.4164,GO0003729@GO0032473@GO0005737@GO0009060@GO0000288@GO0007005@GO0051646
0.5541,0.5954,0.3156,0.2425,0.2166,0.3815,0.6024,0.8776,0.6207,0.8229,0.5591,0.4163,0.397,0.6588,0.5138,0.1759,0.1732,0.3212,0.6115,0.6305,GO0042623@GO0051087@GO0005634@GO0005737@GO0042026@GO0051085@GO0000723@GO0006950
0.5405,0.6756,0.5125,0.5681,0.4494,0.4297,0.3859,0.5788,0.4187,0.6345,0.4821,0.4367,0.5159,0.758,0.558,0.5556,0.4575,0.5576,0.554,0.4751,GO0043008@GO0031386@GO0005737@GO0000209@GO0006513@GO0016579@GO0030437@GO0006950
0.473,0.5191,0.4938,0.612,0.504,0.5402,0.48,0.6,0.4778,0.4155,0.6057,0.5339,0.5584,0.6739,0.4917,0.5864,0.5719,0.5303,0.5468,0.4457,GO0015168@GO0000324@GO0005886@GO0005737@GO0000747@GO0046685@GO0042493@GO0015793
0.5777,0.458,0.5969,0.5404,0.4049,0.4859,0.3341,0.3694,0.5172,0.5427,0.5412,0.4005,0.4098,0.4723,0.4558,0.6204,0.4575,0.603,0.6475,0.393,GO0016563@GO0005886@GO0008150
0.375,0.4809,0.5906,0.5751,0.5749,0.4859,0.3835,0.4,0.5222,0.6425,0.6864,0.6041,0.4989,0.5798,0.6105,0.6543,0.5359,0.6909,0.5036,0.2727,GO0004364@GO0005739@GO0006749
0.5101,0.4427,0.6719,0.4781,0.3381,0.4217,0.5271,0.5412,0.5394,0.4058,0.6272,0.81,0.828,0.6235,0.4669,0.534,0.5425,0.6061,0.6403,0.3314,GO0000100@GO0005886@GO0015806
0.4966,0.5267,0.6625,0.5566,0.5283,0.3715,0.2282,0.3953,0.2562,0.3752,0.6756,0.6018,0.5902,0.6891,0.663,0.9167,0.6961,0.7545,0.4928,0.2375,GO0003674@GO0005730@GO0042254@GO0042273
0.5811,0.4504,0.5246,0.5497,0.5223,0.4056,0.2729,0.3929,0.2635,0.496,0.7419,0.5769,0.4968,0.716,0.4171,0.6327,0.6307,0.5394,0.5791,0.3871,GO0017061@GO0005737@GO0019509@GO0006537
0.5439,0.4198,0.6469,0.4134,0.67,0.4739,0.5035,0.4706,0.5394,0.4734,0.509,0.4231,0.4034,0.7513,0.5083,0.5123,0.5327,0.6242,0.5432,0.4282,GO0005381@GO0000329@GO0006880
0.4764,0.4962,0.5719,0.7159,0.6174,0.5843,0.4635,0.5482,0.5985,0.4541,0.7401,0.6312,0.6327,0.8303,0.5691,0.7407,0.6601,0.6939,0.5252,0.349,GO0003735@GO0005843@GO0006412@GO0000028
0.6622,0.5611,0.7094,0.7436,0.67,0.502,0.5224,0.2235,0.4704,0.4332,0.6505,0.5226,0.5032,0.8218,0.4834,0.6852,0.598,0.6273,0.4892,0.3138,GO0000248@GO0005783@GO0006696@GO0006897
0.6182,0.4389,0.7344,0.6767,0.5202,0.257,0.3294,0.5459,0.33,0.4863,0.6667,0.5973,0.569,0.6937,0.5718,0.6543,0.6405,0.6818,0.6007,0.3519,GO0003735@GO0005842@GO0006412
0.4899,0.4618,0.6406,0.4642,0.5526,0.488,0.2118,0.4047,0.4261,0.4815,0.5663,0.4751,0.4374,0.6252,0.442,0.6944,0.6405,0.5303,0.518,0.3314,GO0045182@GO0005739@GO0005743@GO0016021@GO0009060@GO0006412@GO0016070
0.5507,0.6031,0.475,0.448,0.3259,0.249,0.4188,0.4894,0.2217,0.4509,0.5932,0.5294,0.5053,0.6992,0.4503,0.608,0.5752,0.6545,0.5216,0.4809,GO0016455@GO0000119@GO0006366
0.4527,0.5076,0.5,0.2656,0.4433,0.3715,0.3082,0.2965,0.3547,0.5217,0.6165,0.5339,0.3864,0.7008,0.3812,0.4938,0.5654,0.6,0.723,0.5367,GO0030188@GO0005634@GO0005739@GO0000723
0.4054,0.4351,0.4594,0.679,0.6255,0.5663,0.5529,0.4,0.5813,0.5749,0.6057,0.5271,0.4607,0.7311,0.5083,0.5802,0.5621,0.6667,0.3921,0.3372,GO0005515@GO0000813@GO0005768@GO0043162@GO0006612@GO0006623
0.5473,0.5458,0.5281,0.4711,0.4555,0.2269,0.2565,0.5059,0.2857,0.4171,0.6649,0.5,0.5456,0.8571,0.5884,0.7191,0.683,0.6667,0.0,0.4545,GO0042162@GO0005830@GO0000783@GO0005737@GO0000723@GO0006916
0.5135,0.5191,0.6594,0.6443,0.5101,0.502,0.5553,0.3647,0.4581,0.5733,0.6344,0.5294,0.4395,0.6891,0.4448,0.5957,0.451,0.6273,0.6151,0.4252,GO0004067@GO0005635@GO0005783@GO0030287@GO0006530@GO0006995
0.6892,0.6336,0.5406,0.6374,0.5121,0.3193,0.4094,0.5129,0.3941,0.5121,0.7079,0.5656,0.603,0.6671,0.616,0.642,0.6405,0.7152,0.5683,0.3167,GO0003735@GO0031386@GO0005843@GO0005737@GO0006412@GO0016567@GO0000028@GO0042254
0.4628,0.4885,0.4187,0.5312,0.5081,0.4799,0.4471,0.5506,0.4704,0.496,0.6685,0.5566,0.4607,0.6454,0.4696,0.5926,0.5163,0.603,0.5,0.4604,GO0004379@GO0005829@GO0018008@GO0001302
0.473,0.4122,0.6219,0.4596,0.5567,0.2691,0.2847,0.5365,0.3251,0.5105,0.6075,0.5339,0.4862,0.6655,0.4448,0.5833,0.598,0.6242,0.5971,0.4223,GO0015631@GO0016272@GO0005737@GO0007021
0.6115,0.626,0.5781,0.7667,0.5992,0.3474,0.3953,0.4353,0.3596,0.4235,0.672,0.5588,0.535,0.884,0.4945,0.8426,0.8464,0.8394,0.7446,0.1848,GO0003746@GO0005840@GO0006414@GO0042254
0.3547,0.5229,0.4969,0.5127,0.5607,0.5221,0.5576,0.5412,0.5493,0.5862,0.6935,0.5226,0.4268,0.5866,0.4917,0.6111,0.5196,0.5606,0.6007,0.4663,GO0003677@GO0003704@GO0005634@GO0006950@GO0045944
0.5642,0.4924,0.6125,0.5589,0.5162,0.3574,0.3482,0.4235,0.3079,0.4219,0.5215,0.5136,0.5499,0.7328,0.5359,0.5988,0.5196,0.5636,0.5576,0.4223,GO0004521@GO0003723@GO0005847@GO0006379@GO0006378
0.4678,0.3893,0.6125,0.4388,0.6053,0.5442,0.4635,0.4494,0.6502,0.5765,0.6272,0.4887,0.4883,0.6908,0.4033,0.5,0.5327,0.5758,0.5863,0.4106,GO0004165@GO0005777@GO0006635
0.4932,0.5305,0.3781,0.6051,0.5202,0.3755,0.3953,0.5106,0.3202,0.4654,0.5448,0.4615,0.5244,0.7832,0.4917,0.5926,0.5392,0.5727,0.5252,0.4604,GO0046933@GO0000276@GO0005739@GO0015986
0.5743,0.4351,0.5125,0.5866,0.9717,0.5884,0.5529,0.5482,0.67,0.8663,0.8996,0.4796,0.0,0.5443,0.5497,0.6667,0.5654,0.7424,0.5791,0.132,GO0004099@GO0005631@GO0030476
0.4966,0.4885,0.6219,0.4942,0.4939,0.3353,0.2706,0.4447,0.2685,0.4074,0.5735,0.543,0.4968,0.7227,0.3287,0.4877,0.5098,0.5758,0.723,0.5337,GO0003674@GO0005737@GO0000747@GO0006039@GO0000282@GO0030476@GO0006893
0.5709,0.584,0.4781,0.6536,0.6154,0.5703,0.5459,0.4071,0.5296,0.5282,0.7204,0.6131,0.5265,0.5933,0.5359,0.6944,0.598,0.6758,0.6115,0.3666,GO0003674@GO0005622@GO0030476@GO0030437
0.4797,0.5191,0.4625,0.5081,0.4757,0.3293,0.4306,0.4165,0.4951,0.3784,0.6918,0.6131,0.5138,0.6958,0.4227,0.4568,0.4967,0.5061,0.5899,0.5161,GO0004018@GO0005575@GO0006189
0.5236,0.4899,0.5125,0.5035,0.3947,0.4217,0.3647,0.3788,0.4532,0.4944,0.8746,0.7353,0.6115,0.6891,0.4862,0.6636,0.6863,0.7667,0.5755,0.2874,GO0003674@GO0030915@GO0005634@GO0005739@GO0006281@GO0008283
0.4527,0.4809,0.5438,0.5358,0.4636,0.4398,0.3271,0.4824,0.3842,0.4622,0.6487,0.5452,0.4692,0.6807,0.3895,0.5093,0.549,0.6636,0.5719,0.4076,GO0003674@GO0005737@GO0007117
0.5,0.5153,0.3938,0.6097,0.4636,0.4859,0.4612,0.4094,0.3695,0.4428,0.6828,0.5724,0.4989,0.7076,0.4199,0.429,0.4771,0.7939,0.6583,0.4282,GO0008237@GO0016021@GO0007323@GO0006508
0.5743,0.4809,0.5812,0.5081,0.5729,0.4679,0.2706,0.3506,0.2463,0.4799,0.7133,0.5498,0.4989,0.6963,0.4945,0.6975,0.7157,0.7091,0.5971,0.4194,GO0003735@GO0003723@GO0005842@GO0006412@GO0000027
0.5037,0.5007,0.5571,0.5242,0.6093,0.3936,0.4824,0.5812,0.5862,0.4911,0.6219,0.5407,0.5244,0.7529,0.4757,0.5884,0.5814,0.6442,0.5758,0.4078,GO0003735@GO0005762@GO0005739@GO0006412
0.6081,0.4656,0.4844,0.6651,0.4656,0.492,0.24,0.3388,0.4212,0.5008,0.7384,0.5475,0.4416,0.7681,0.3646,0.5,0.585,0.5333,0.6439,0.4927,GO0003674@GO0030134@GO0006888
0.5372,0.5,0.4719,0.6328,0.6194,0.4237,0.5647,0.2306,0.3399,0.4026,0.6022,0.5317,0.4437,0.7798,0.4945,0.7438,0.6961,0.7758,0.5504,0.349,GO0003999@GO0005634@GO0005737@GO0006167@GO0006168
0.4831,0.4237,0.5781,0.5335,0.4433,0.1787,0.3953,0.5059,0.3768,0.5652,0.6667,0.4796,0.2527,0.6202,0.5276,0.5525,0.451,0.6212,0.6007,0.4164,GO0003876@GO0005737@GO0006163
0.6182,0.584,0.6656,0.5889,0.5729,0.3896,0.3765,0.4,0.4138,0.4171,0.5968,0.5588,0.6348,0.6655,0.3895,0.6049,0.6601,0.6424,0.7122,0.3754,GO0016887@GO0003688@GO0005664@GO0005656@GO0006267@GO0006270@GO0030466
0.4459,0.4466,0.5219,0.6189,0.4939,0.3735,0.5976,0.4329,0.4286,0.5217,0.5,0.4186,0.3822,0.8437,0.5414,0.4846,0.549,0.6091,0.5791,0.4604,GO0004420@GO0005635@GO0005789@GO0005759@GO0006696
0.5439,0.4275,0.4594,0.5427,0.4737,0.4438,0.5247,0.4,0.3793,0.4332,0.6559,0.5045,0.4883,0.7899,0.4613,0.4537,0.5,0.6061,0.5108,0.4868,GO0003755@GO0005739@GO0006457
0.4782,0.4892,0.5817,0.5279,0.5413,0.392,0.3611,0.6376,0.6379,0.496,0.5466,0.5181,0.4225,0.6975,0.4732,0.6062,0.5624,0.6462,0.5328,0.4008,GO0015631@GO0016272@GO0005737@GO0007021
0.5034,0.5229,0.4125,0.4942,0.5142,0.4799,0.4494,0.5082,0.4704,0.4831,0.6882,0.5656,0.3907,0.6588,0.5387,0.571,0.5261,0.5727,0.5971,0.4868,GO0005085@GO0005829@GO0000723@GO0006623
0.5034,0.5496,0.4312,0.5589,0.5668,0.4558,0.5082,0.5835,0.4778,0.5346,0.629,0.4729,0.465,0.5983,0.5442,0.6019,0.585,0.5818,0.6727,0.349,GO0003712@GO0005634@GO0006525@GO0045955
0.4932,0.5458,0.6594,0.6097,0.5304,0.4177,0.3365,0.3082,0.3325,0.5008,0.7222,0.6357,0.5287,0.6538,0.5083,0.6667,0.5752,0.5818,0.741,0.5103,GO0003680@GO0005634@GO0000122
0.4932,0.5038,0.5844,0.6166,0.5202,0.4357,0.2941,0.3576,0.3547,0.4605,0.6685,0.4864,0.5159,0.7008,0.384,0.5802,0.4902,0.6515,0.6727,0.4927,GO0000030@GO0000136@GO0005801@GO0016020@GO0006487
0.4932,0.3817,0.5781,0.5797,0.4899,0.4498,0.4894,0.5129,0.5197,0.5475,0.595,0.5068,0.4183,0.6454,0.5166,0.5247,0.5163,0.6152,0.5216,0.437,GO0003924@GO0005634@GO0005774@GO0031902@GO0005737@GO0006360@GO0006383@GO0000723@GO0006817
0.4696,0.4656,0.4156,0.4388,0.419,0.498,0.3906,0.4706,0.5049,0.7037,0.6039,0.448,0.4076,0.6723,0.453,0.4753,0.4706,0.6364,0.6547,0.4927,GO0009055@GO0016972@GO0005783@GO0006467
0.4223,0.542,0.4219,0.5589,0.6032,0.5281,0.4329,0.4259,0.266,0.3961,0.5538,0.4027,0.482,0.721,0.5801,0.6019,0.6438,0.6364,0.5647,0.3578,GO0003700@GO0005634@GO0007124
0.469,0.5382,0.3781,0.649,0.583,0.5622,0.6165,0.5435,0.498,0.5668,0.6953,0.586,0.535,0.6101,0.5138,0.5062,0.4837,0.6,0.5108,0.2874,GO0003674@GO0005575@GO0008150
0.473,0.4733,0.5906,0.5196,0.5385,0.4498,0.3859,0.5412,0.4581,0.525,0.6416,0.5452,0.3121,0.6622,0.3729,0.5463,0.5686,0.597,0.6115,0.5191,GO0005515@GO0005778@GO0007031@GO0016558
0.3176,0.6107,0.7344,0.4734,0.7004,0.3313,0.5035,0.6941,0.436,0.182,0.4337,0.2851,0.276,0.7647,0.2624,0.3827,0.2124,0.5303,0.8705,0.4377,GO0008092@GO0000142@GO0000910@GO0006974
0.6014,0.6031,0.4469,0.5543,0.6296,0.5964,0.4302,0.6165,0.4794,0.4364,0.5305,0.5792,0.5329,0.5765,0.6298,0.5586,0.6046,0.6545,0.5432,0.5044,GO0003677@GO0016563@GO0016564@GO0005634@GO0006350@GO0000723
0.3953,0.4389,0.6156,0.5686,0.664,0.4517,0.4306,0.5976,0.4572,0.5588,0.5538,0.5973,0.3673,0.6487,0.4337,0.5648,0.5948,0.5606,0.4712,0.3783,GO0003674@GO0005737@GO0042493
0.4527,0.4275,0.5719,0.552,0.4291,0.512,0.4541,0.3906,0.5517,0.5878,0.5358,0.5905,0.4777,0.6723,0.3204,0.4321,0.3431,0.6485,0.4604,0.434,GO0003674@GO0005575@GO0009060
0.5,0.5115,0.6281,0.5104,0.496,0.4016,0.5318,0.3859,0.4138,0.314,0.586,0.5611,0.586,0.6975,0.4282,0.5525,0.4673,0.6303,0.6259,0.4897,GO0008094@GO0016586@GO0005634@GO0043044@GO0006368@GO0000723@GO0006974@GO0006606
0.5068,0.6031,0.3906,0.5543,0.4352,0.5502,0.4965,0.5671,0.5123,0.7182,0.5341,0.5498,0.5817,0.6622,0.5497,0.1759,0.1176,0.4061,0.6691,0.6246,GO0004614@GO0005829@GO0006008@GO0006010
0.4527,0.4351,0.6062,0.5081,0.496,0.4157,0.2588,0.4141,0.4163,0.5942,0.7294,0.6109,0.2803,0.6353,0.3287,0.537,0.6373,0.5818,0.5504,0.4487,GO0005198@GO0016455@GO0016592@GO0006366
0.5,0.4504,0.5312,0.5774,0.5061,0.3193,0.4165,0.4212,0.3251,0.4992,0.5842,0.5362,0.3631,0.6773,0.3867,0.571,0.4935,0.5667,0.6547,0.4018,GO0008841@GO0005737@GO0009396
0.5236,0.4198,0.6094,0.5404,0.5,0.3112,0.4094,0.4329,0.4901,0.4155,0.4857,0.5,0.4947,0.7277,0.3232,0.358,0.4412,0.4273,0.6583,0.5073,GO0004696@GO0005737@GO0006468@GO0006508@GO0030437@GO0006950
0.527,0.4618,0.6219,0.7344,0.6943,0.498,0.5129,0.3012,0.3744,0.5233,0.5287,0.3326,0.2633,0.8017,0.3674,0.5401,0.5327,0.6091,0.6978,0.5308,GO0003954@GO0005739@GO0019655@GO0006116@GO0001300
0.3953,0.3931,0.3906,0.552,0.5668,0.5502,0.5318,0.4235,0.5014,0.3591,0.5899,0.5317,0.4013,0.8202,0.3785,0.5741,0.5621,0.6212,0.5863,0.39,GO0003674@GO0005624@GO0000407@GO0006914
0.4506,0.4943,0.5386,0.5774,0.3887,0.496,0.4282,0.4165,0.5246,0.6296,0.6685,0.4796,0.3928,0.6739,0.4647,0.5503,0.5401,0.6064,0.5665,0.4134,GO0005215@GO0005743@GO0006810
0.527,0.5115,0.5531,0.5935,0.4413,0.4618,0.4047,0.5059,0.4581,0.6747,0.638,0.4887,0.4161,0.6706,0.5387,0.5123,0.3627,0.3818,0.5683,0.7273,GO0004028@GO0005737@GO0019483@GO0006598@GO0006081
0.4628,0.4389,0.5812,0.5935,0.4798,0.4699,0.5271,0.4635,0.4778,0.5427,0.6147,0.5543,0.4798,0.6487,0.5249,0.6019,0.5654,0.5818,0.3022,0.3959,GO0004651@GO0005634@GO0005737@GO0006396
0.5372,0.4351,0.5281,0.5704,0.4453,0.5502,0.5412,0.4259,0.4951,0.5217,0.629,0.6199,0.4161,0.6605,0.4475,0.5772,0.5327,0.597,0.536,0.4663,GO0003702@GO0005634@GO0000122
0.4189,0.4122,0.6187,0.5381,0.5061,0.4659,0.4212,0.4565,0.431,0.4911,0.5305,0.4072,0.4437,0.721,0.3646,0.3395,0.3758,0.5303,0.536,0.6833,GO0005485@GO0030173@GO0006906@GO0008333@GO0006891@GO0006896
0.5236,0.4389,0.525,0.4042,0.5405,0.4016,0.3882,0.3741,0.4384,0.4799,0.586,0.6018,0.5053,0.7008,0.4171,0.5679,0.5915,0.6303,0.5324,0.4839,GO0003674@GO0005783@GO0005789@GO0006457@GO0007047
0.5,0.5496,0.4875,0.6292,0.5412,0.4341,0.5177,0.4886,0.4628,0.4283,0.5753,0.4729,0.3907,0.8387,0.489,0.466,0.4967,0.5818,0.6331,0.5308,GO0003872@GO0005945@GO0005739@GO0005737@GO0006096
0.3986,0.5076,0.5625,0.5675,0.5229,0.4367,0.4451,0.5059,0.4739,0.4219,0.3746,0.4321,0.4289,0.684,0.4724,0.5617,0.6046,0.5848,0.5504,0.434,GO0003674@GO0030897@GO0000329@GO0042144@GO0006904@GO0006895@GO0045324
0.3378,0.4275,0.4688,0.5595,0.5033,0.4482,0.4229,0.4919,0.4856,0.6425,0.5717,0.6312,0.3248,0.6689,0.6989,0.6914,0.6536,0.7182,0.4748,0.2786,GO0003674@GO0005739@GO0043332@GO0045026@GO0031385
0.4932,0.5344,0.55,0.5729,0.5137,0.4485,0.4289,0.4675,0.4476,0.4831,0.509,0.5498,0.3907,0.6521,0.5249,0.6265,0.6144,0.6788,0.4748,0.3284,GO0004523@GO0005634@GO0005622@GO0043137@GO0007047
0.5101,0.5191,0.1406,0.5781,0.5457,0.4805,0.4578,0.4705,0.498,0.752,0.9176,0.8303,0.586,0.284,0.3066,0.5741,0.5261,0.597,0.558,0.4545,GO0003674@GO0005575@GO0008150
0.4945,0.4575,0.5621,0.6074,0.6053,0.492,0.32,0.5812,0.5542,0.475,0.509,0.4457,0.4777,0.7613,0.4597,0.5506,0.5098,0.6045,0.5434,0.4003,GO0004129@GO0005751@GO0005739@GO0006123
0.4291,0.3817,0.5,0.679,0.5951,0.5301,0.3365,0.3318,0.569,0.6844,0.6398,0.629,0.3036,0.5613,0.5028,0.608,0.4837,0.6121,0.4748,0.3783,GO0004588@GO0005737@GO0006207
0.5053,0.5258,0.5475,0.6767,0.5607,0.4438,0.3624,0.4471,0.4975,0.5089,0.7294,0.595,0.4968,0.6252,0.4575,0.5729,0.5486,0.6219,0.5974,0.4313,GO0005515@GO0005643@GO0005934@GO0005935@GO0005737@GO0006342@GO0030468@GO0007569@GO0006406
0.5709,0.5344,0.6125,0.552,0.6235,0.6225,0.3482,0.12,0.4138,0.4767,0.5842,0.6878,0.4416,0.6252,0.3453,0.6235,0.6667,0.7212,0.5791,0.3666,GO0008487@GO0030176@GO0007323
0.2331,0.3817,0.5,0.5173,0.5648,0.4659,0.4541,0.5929,0.5246,0.3462,0.4982,0.448,0.4459,0.6756,0.5055,0.5494,0.5359,0.5818,0.5252,0.3959,GO0003674@GO0005739@GO0006412
0.5034,0.4466,0.5406,0.5612,0.4919,0.4297,0.3671,0.3365,0.468,0.5845,0.3835,0.4977,0.4076,0.6622,0.547,0.5216,0.4837,0.5061,0.5647,0.4223,GO0003684@GO0003723@GO0005635@GO0005724@GO0000727@GO0006303@GO0006342@GO0000723
0.5034,0.5115,0.425,0.6097,0.5466,0.4659,0.4588,0.5012,0.4212,0.4605,0.6595,0.5543,0.5138,0.6908,0.5967,0.6327,0.6275,0.7061,0.5683,0.4135,GO0008320@GO0005634@GO0005737@GO0006606@GO0006406
0.6993,0.7214,0.425,0.4919,0.3968,0.3574,0.3812,0.4424,0.3966,0.4316,0.7366,0.6471,0.5159,0.6202,0.6547,0.6975,0.6046,0.7212,0.6115,0.4282,GO0003743@GO0005852@GO0043614@GO0005737@GO0006413@GO0042254
0.6284,0.5153,0.4187,0.5797,0.4514,0.5141,0.5859,0.4588,0.5271,0.5475,0.7509,0.5023,0.7558,0.7697,0.4972,0.534,0.4118,0.5909,0.5827,0.4956,GO0003674@GO0005575@GO0008150
0.5236,0.4542,0.7062,0.5433,0.5047,0.4447,0.3886,0.4936,0.4249,0.4541,0.5806,0.5158,0.4968,0.6202,0.5166,0.6512,0.4706,0.6394,0.6043,0.4457,GO0003723@GO0030530@GO0005634@GO0005737@GO0016973
0.5338,0.5573,0.5062,0.5797,0.5202,0.5402,0.5624,0.5835,0.5345,0.5362,0.5753,0.6742,0.5202,0.5983,0.5442,0.6852,0.6209,0.6152,0.5036,0.305,GO0016887@GO0003746@GO0005830@GO0006414
0.6689,0.5573,0.5469,0.6351,0.4251,0.5482,0.2353,0.4424,0.4458,0.504,0.5323,0.4208,0.3673,0.8151,0.5166,0.4506,0.4216,0.4727,0.4784,0.5894,GO0004866@GO0000324@GO0005737@GO0042144@GO0030162
0.4493,0.4542,0.5531,0.6697,0.5263,0.4699,0.4024,0.3929,0.5665,0.5733,0.5251,0.4502,0.4841,0.6252,0.4475,0.466,0.5359,0.6121,0.6331,0.5015,GO0016538@GO0016251@GO0005667@GO0000723@GO0007126@GO0000122
0.9595,0.7137,0.5781,0.7182,0.2733,0.6466,0.2353,0.2965,0.0493,0.4155,0.6846,0.5158,0.5605,0.7832,0.2569,0.5401,0.7941,0.9424,0.8849,0.4282,GO0003677@GO0000788@GO0006333
0.6622,0.4885,0.6688,0.5882,0.5271,0.4217,0.6682,0.4425,0.4544,0.4267,0.5824,0.5407,0.5584,0.7042,0.268,0.5463,0.6438,0.6636,0.705,0.4809,GO0003674@GO0030134@GO0005783@GO0005794@GO0006888
0.5709,0.458,0.6062,0.6082,0.5493,0.4304,0.4141,0.5082,0.4386,0.4911,0.5161,0.4683,0.4522,0.7462,0.4475,0.4907,0.5458,0.6121,0.5971,0.434,GO0004129@GO0005751@GO0005739@GO0006123
0.5912,0.4847,0.6469,0.5058,0.4595,0.239,0.4259,0.6,0.5222,0.4557,0.6667,0.5385,0.4926,0.8538,0.6326,0.7623,0.6634,0.6485,0.6007,0.3812,GO0003735@GO0005842@GO0006412
0.5574,0.4084,0.5219,0.5405,0.4992,0.4259,0.4409,0.4868,0.4465,0.4573,0.6219,0.4706,0.4947,0.7193,0.3619,0.4722,0.5033,0.603,0.7086,0.5836,GO0008565@GO0005742@GO0005739@GO0005741@GO0045040@GO0030150
0.4932,0.5267,0.6062,0.5081,0.5243,0.3815,0.3106,0.5765,0.303,0.4493,0.6703,0.6041,0.5202,0.6555,0.547,0.7685,0.7876,0.6242,0.5216,0.3548,GO0042134@GO0005732@GO0032040@GO0006365@GO0030490@GO0000154@GO0042254
0.4932,0.4809,0.6187,0.3395,0.5587,0.4518,0.3129,0.6282,0.2118,0.4686,0.672,0.5339,0.569,0.6958,0.5387,0.7407,0.8464,0.6394,0.5612,0.3255,GO0003899@GO0005666@GO0005736@GO0006360@GO0006383@GO0042254
0.2872,0.5191,0.5219,0.5612,0.6559,0.5382,0.6659,0.4941,0.6232,0.5588,0.5896,0.5317,0.4395,0.5479,0.4807,0.6204,0.549,0.6121,0.554,0.4399,GO0008028@GO0005739@GO0016020@GO0006810
0.5372,0.4466,0.4031,0.6074,0.4595,0.4839,0.4165,0.2941,0.5788,0.5942,0.6219,0.5611,0.4225,0.6639,0.5497,0.6451,0.5784,0.7333,0.554,0.4545,GO0004142@GO0005783@GO0006656
0.5,0.4237,0.5,0.6074,0.5688,0.3434,0.5835,0.5271,0.5197,0.4444,0.6595,0.5294,0.4904,0.8336,0.4503,0.4753,0.4739,0.4879,0.6691,0.522,GO0003755@GO0005634@GO0005739@GO0005737@GO0009092@GO0006325
0.4899,0.5115,0.55,0.418,0.5547,0.4558,0.4259,0.5529,0.3498,0.4589,0.6272,0.5317,0.535,0.6538,0.4365,0.5679,0.5327,0.5273,0.6331,0.5132,GO0008320@GO0005634@GO0005737@GO0006913
